pole_id,lon,lat
82,127.5746203448324,37.72048675278851
83,127.57409992066212,37.7203081361195
84,127.5735968541763,37.72014098140934
85,127.57306511735872,37.71996204030022
86,127.57255793196896,37.71978963359867
87,127.57203752707824,37.71958713804412
88,127.55928324330176,37.71533751362325
89,127.5598105022931,37.7155184904726
90,127.56034386834132,37.71570166054608
91,127.5608489527804,37.715874993980414
92,127.56135215569428,37.71604778403879
93,127.56186364060176,37.71622334326778
94,127.56239941834026,37.71640727821289
95,127.56290292969975,37.71658014896567
96,127.56341009707252,37.71675422285167
97,127.563921205738,37.71692963134775
98,127.56444821010273,37.71711051727827
99,127.56496473650294,37.71728784515428
100,127.56549979197044,37.7174714964605
