¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,∞≠ºˆ∑Æ(mm),∞≠ºˆ∑Æ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«≥«‚(16πÊ¿ß),«≥«‚ QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¡ı±‚æ–(hPa),¿ÃΩΩ¡°ø¬µµ(°∆C),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿œ¡∂(hr),¿œ¡∂ QC«√∑°±◊,¿œªÁ(MJ/m2),¿œªÁ QC«√∑°±◊,¿˚º≥(cm),3Ω√∞£Ω≈¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),Ω√¡§(10m),¡ˆ∏ÈªÛ≈¬(¡ˆ∏ÈªÛ≈¬ƒ⁄µÂ),«ˆªÛπ¯»£(±π≥ªΩƒ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
104,∫œ∞≠∏™,2025-03-27 13:00,11.1,,,9,1.2,,140,,74,,9.7,6.6,990.9,,999.9,,.2,,1.51,,,,10,7,ScAs,12,1959,,,18,,11.3,10.6,10.5,10.3
104,∫œ∞≠∏™,2025-03-27 14:00,8.3,,,9,1.8,,340,,81,,8.8,5.2,992,,1001.1,,0,,.64,,,,10,7,ScAs,11,2819,,,13.6,,11.3,10.9,10.5,10.3
104,∫œ∞≠∏™,2025-03-27 15:00,10.6,,,9,1.7,,160,,73,,9.3,5.9,991,,1000,,.3,,1.27,,,,10,4,ScAs,12,2935,,,17,,12.1,11.2,10.6,10.3
104,∫œ∞≠∏™,2025-03-27 16:00,12.1,,,9,.4,,0,,71,,9.9,6.9,990.4,,999.3,,.5,,1.26,,,,10,10,As,40,2650,,,17.8,,12.9,11.6,10.7,10.3
104,∫œ∞≠∏™,2025-03-27 17:00,12.7,,,9,.5,,360,,67,,9.8,6.7,991.3,,1000.2,,0,,.8,,,,8,0,Cs,,2639,,,15.8,,13.3,12,10.8,10.3
104,∫œ∞≠∏™,2025-03-27 18:00,11.8,,,9,.7,,90,,73,,10.1,7.1,991.8,,1000.7,,0,,.31,,,,10,10,As,38,2509,,,12.8,,12.9,12,10.9,10.3
104,∫œ∞≠∏™,2025-03-27 19:00,10,,,9,1,,50,,80,,9.8,6.7,993,,1002,,0,,.03,,,,10,2,,36,2408,,,11,,12.3,11.8,11.1,10.4
104,∫œ∞≠∏™,2025-03-27 20:00,8.8,,,9,1.3,,20,,90,,10.2,7.2,995.1,,1004.2,,,9,,9,,,10,4,,2,1683,,,10.3,,11.6,11.6,11.2,10.4
104,∫œ∞≠∏™,2025-03-27 21:00,9,,,9,.4,,0,,91,,10.4,7.6,996.1,,1005.2,,,9,,9,,,10,5,ScAs,10,1131,,,9.9,,11.2,11.3,11.2,10.5
104,∫œ∞≠∏™,2025-03-27 22:00,8.6,,,9,1,,340,,92,,10.2,7.3,996.6,,1005.7,,,9,,9,,,10,9,,2,790,,19,9.6,,10.8,11.1,11.2,10.5
104,∫œ∞≠∏™,2025-03-27 23:00,7.9,,,9,1.5,,340,,95,,10.1,7.1,998.1,,1007.2,,,9,,9,,,10,7,ScAs,9,242,,1901,9,,10.4,10.8,11.1,10.5
104,∫œ∞≠∏™,2025-03-28 00:00,7.6,,2.4,,1.3,,360,,97,,10.1,7.1,998.8,,1007.9,,,9,,9,,,10,8,,,435,,1901,8.7,,10,10.6,11.1,10.5
104,∫œ∞≠∏™,2025-03-28 01:00,7.3,,,9,.4,,0,,97,,9.9,6.8,998.9,,1008.1,,,9,,9,,,10,8,StNs,7,289,,1901,8.7,,9.8,10.4,11,10.5
104,∫œ∞≠∏™,2025-03-28 02:00,6.4,,,9,.9,,70,,94,,9,5.4,999.7,,1008.9,,,9,,9,,,10,8,StNs,4,311,,1901,8.1,,9.5,10.1,10.9,10.5
104,∫œ∞≠∏™,2025-03-28 03:00,5.9,,2,,.2,,0,,95,,8.8,5.1,999.6,,1008.8,,,9,,9,,,10,7,StNs,3,251,,1901,7.6,,9.2,9.9,10.8,10.5
104,∫œ∞≠∏™,2025-03-28 04:00,5.6,,,9,.2,,0,,97,,8.8,5.1,999.7,,1008.9,,,9,,9,,,10,6,StNs,3,203,,1901,7.3,,8.9,9.7,10.7,10.4
104,∫œ∞≠∏™,2025-03-28 05:00,5.5,,,9,.8,,20,,97,,8.7,5,1000,,1009.2,,,9,,9,,,10,6,StNs,4,178,,1901,7,,8.6,9.4,10.6,10.4
104,∫œ∞≠∏™,2025-03-28 06:00,5.1,,5.3,,1.3,,20,,97,,8.5,4.6,1001.1,,1010.4,,,9,,9,,,10,7,StNs,5,305,,1901,6.7,,8.3,9.2,10.4,10.3
104,∫œ∞≠∏™,2025-03-28 07:00,5,,,9,1.7,,360,,96,,8.4,4.4,1002.1,,1011.4,,0,,0,,,,10,7,StNs,4,365,,1901,6.3,,8,8.9,10.3,10.3
104,∫œ∞≠∏™,2025-03-28 08:00,4.5,,,9,1.3,,360,,97,,8.1,4,1003.1,,1012.4,,0,,.01,,,,10,9,StNs,1,339,,1901,6.1,,7.7,8.7,10.2,10.2
104,∫œ∞≠∏™,2025-03-28 09:00,3.3,,8.9,,2,,320,,96,,7.4,2.7,1004,,1013.3,,0,,.06,,,,10,9,StNs,1,428,,1901,5.5,,7.3,8.4,10,10.2
104,∫œ∞≠∏™,2025-03-28 10:00,2.3,,,9,1.9,,290,,97,,7,1.8,1004.7,,1014.1,,0,,.1,,,,10,10,St,1,304,,190601,4.5,,6.8,8.1,9.8,10.1
104,∫œ∞≠∏™,2025-03-28 11:00,2.3,,,9,2,,290,,97,,7,1.8,1004.4,,1013.8,,0,,.07,,,,10,10,St,1,678,,190601,4.6,,6.4,7.7,9.7,10
104,∫œ∞≠∏™,2025-03-28 12:00,2.5,,5.4,,1.3,,320,,96,,7,1.9,1004.9,,1014.3,,0,,.12,,,,10,10,St,2,684,,190601,5,,6.3,7.5,9.5,10
104,∫œ∞≠∏™,2025-03-28 13:00,2.8,,,9,1.2,,320,,96,,7.2,2.2,1005.1,,1014.5,,0,,.31,,,,10,10,St,3,1087,,190601,6.1,,6.3,7.4,9.4,9.9
104,∫œ∞≠∏™,2025-03-28 14:00,3.7,,,9,1.4,,250,,93,,7.4,2.6,1005,,1014.3,,0,,.78,,,,9,9,St,5,2624,,01,9,,6.8,7.6,9.2,9.8
104,∫œ∞≠∏™,2025-03-28 15:00,6.9,,1.8,,1.2,,140,,84,,8.3,4.3,1004.3,,1013.5,,.8,,2.45,,,,6,6,Sc,3,4575,,01,19.7,,8.5,8.1,9.1,9.7
104,∫œ∞≠∏™,2025-03-28 16:00,7.3,,,9,1.4,,140,,72,,7.3,2.5,1003.9,,1013.1,,1,,2.26,,,,3,3,Sc,8,4910,,,18.2,,10.2,8.9,9.1,9.7
104,∫œ∞≠∏™,2025-03-28 17:00,5.4,,,9,2.8,,110,,77,,6.9,1.6,1004,,1013.3,,.8,,.94,,,,6,4,ScCi,8,3024,,,11.1,,10.3,9.2,9.2,9.6
104,∫œ∞≠∏™,2025-03-28 18:00,5.7,,0,,1.2,,20,,81,,7.4,2.6,1004.8,,1014.1,,.3,,.27,,,,8,7,StScCi,6,2871,,01,8.3,,9.6,9.2,9.3,9.5
104,∫œ∞≠∏™,2025-03-28 19:00,4.9,,,9,.5,,70,,84,,7.3,2.4,1005.3,,1014.6,,.1,,.08,,,,6,2,,5,3375,,,6.2,,8.8,9,9.4,9.5
104,∫œ∞≠∏™,2025-03-28 20:00,3.6,,,9,.2,,0,,92,,7.3,2.4,1006.2,,1015.6,,,9,,9,,,6,4,,,2309,,,4.3,,8.1,8.6,9.4,9.5
104,∫œ∞≠∏™,2025-03-28 21:00,3.2,,,9,1.1,,230,,93,,7.1,2.1,1007.3,,1016.7,,,9,,9,,,6,0,Ci,,2059,,,3.1,,7.3,8.3,9.4,9.5
104,∫œ∞≠∏™,2025-03-28 22:00,3.1,,,9,.2,,0,,90,,6.9,1.6,1007.9,,1017.3,,,9,,9,,,5,0,,,3117,,,2,,6.7,7.9,9.3,9.4
104,∫œ∞≠∏™,2025-03-28 23:00,2.6,,,9,.7,,160,,91,,6.7,1.2,1008.7,,1018.1,,,9,,9,,,6,0,,,2732,,,1.5,,6.2,7.5,9.3,9.5
104,∫œ∞≠∏™,2025-03-29 00:00,2,,,9,.3,,0,,62,,4.4,-4.5,1008.8,,1018.2,,,9,,9,,,7,0,,,4868,,,.9,,5.6,7.1,9.1,9.4
104,∫œ∞≠∏™,2025-03-29 01:00,1.6,,,,.7,,200,,63,,4.3,-4.6,1009.1,,1018.6,,,9,,9,,,0,0,,,4903,,,.5,,5.1,6.7,9,9.4
104,∫œ∞≠∏™,2025-03-29 02:00,.9,,,,1.1,,180,,60,,3.9,-6,1009.2,,1018.7,,,9,,9,,,0,0,,,4648,,,.4,,4.7,6.4,8.8,9.2
104,∫œ∞≠∏™,2025-03-29 03:00,1.5,,,,.8,,180,,51,,3.5,-7.5,1009.3,,1018.8,,,9,,9,,,0,0,,,4863,,,.3,,4.3,6,8.6,9.1
104,∫œ∞≠∏™,2025-03-29 04:00,.4,,,,1,,160,,58,,3.6,-6.9,1009.3,,1018.8,,,9,,9,,,0,0,,,4450,,,0,,3.9,5.7,8.4,9.1
104,∫œ∞≠∏™,2025-03-29 05:00,1.2,,,,.8,,180,,49,,3.3,-8.3,1009.1,,1018.6,,,9,,9,,,0,0,,,4977,,,-.3,,3.6,5.3,8.3,9
104,∫œ∞≠∏™,2025-03-29 06:00,.7,,,,.9,,180,,51,,3.3,-8.3,1009.5,,1019,,,9,,9,,,0,0,,,4920,,,-.5,,3.3,5.1,8.1,8.9
104,∫œ∞≠∏™,2025-03-29 07:00,2.8,,,,1.7,,250,,36,,2.7,-10.8,1009.9,,1019.3,,.4,,.08,,,,0,0,,,4823,,,-.6,,3.1,4.8,7.9,8.8
104,∫œ∞≠∏™,2025-03-29 08:00,4.3,,,,.8,,180,,37,,3.1,-9.1,1010,,1019.4,,1,,.75,,,,0,0,,,4316,,,0,,3.4,4.8,7.7,8.7
104,∫œ∞≠∏™,2025-03-29 09:00,6.4,,,,2.2,,250,,26,,2.5,-11.7,1009.7,,1019,,1,,1.53,,,,0,0,,,4570,,,1.6,,4,5.1,7.5,8.6
104,∫œ∞≠∏™,2025-03-29 10:00,7.3,,,,2.8,,250,,28,,2.9,-10,1009.5,,1018.8,,1,,2.22,,,,0,0,,,4322,,,10.4,,5.1,5.7,7.4,8.5
104,∫œ∞≠∏™,2025-03-29 11:00,8.2,,,,3.1,,250,,21,,2.3,-12.8,1008.9,,1018.1,,1,,2.79,,,,0,0,,,4652,,,14.6,,6.5,6.5,7.4,8.4
104,∫œ∞≠∏™,2025-03-29 12:00,8.8,,,,4.5,,270,,19,,2.1,-13.6,1008.4,,1017.6,,1,,3.14,,,,1,1,Sc,12,4590,,,16.6,,8,7.5,7.5,8.3
104,∫œ∞≠∏™,2025-03-29 13:00,9,,,,5.3,,270,,23,,2.6,-11,1007.6,,1016.8,,1,,3.26,,,,7,4,ScCi,12,3869,,,17.7,,9.3,8.4,7.6,8.3
104,∫œ∞≠∏™,2025-03-29 14:00,6.1,,,,3.2,,250,,50,,4.7,-3.5,1008.5,,1017.8,,.6,,1.87,,,,9,0,Ci,,3945,,,13.5,,9.6,9,7.9,8.2
104,∫œ∞≠∏™,2025-03-29 15:00,5.9,,0,,5.1,,250,,53,,4.9,-2.9,1007.7,,1017,,.8,,2.25,,,,7,2,StCi,8,3185,,05,14.5,,10.1,9.3,8.2,8.2
104,∫œ∞≠∏™,2025-03-29 16:00,7,,,9,1.7,,320,,49,,4.9,-3,1007.2,,1016.4,,1,,1.89,,,,7,3,ScCi,12,4708,,05,15.6,,10.4,9.6,8.5,8.3
104,∫œ∞≠∏™,2025-03-29 17:00,5.4,,,9,1.9,,320,,49,,4.4,-4.4,1007.5,,1016.8,,1,,1.37,,,,5,5,Sc,12,4570,,,12.2,,10.4,9.6,8.7,8.3
104,∫œ∞≠∏™,2025-03-29 18:00,4.2,,0,,5,,270,,41,,3.4,-7.9,1008.2,,1017.6,,.7,,.48,,,,3,3,Sc,12,4598,,,5.3,,9.4,9.3,8.9,8.4
104,∫œ∞≠∏™,2025-03-29 19:00,4.7,,,9,3.8,,290,,19,,1.6,-17,1008.8,,1018.1,,.3,,.05,,,,0,0,,,5000,,,2.3,,8.2,8.8,9,8.5
104,∫œ∞≠∏™,2025-03-29 20:00,3.2,,,9,1.4,,290,,19,,1.5,-18.2,1010.6,,1020,,,9,,9,,,0,0,,,4993,,,.6,,7.1,8.1,9,8.6
104,∫œ∞≠∏™,2025-03-29 21:00,3.1,,,9,5.5,,290,,17,,1.3,-19.6,1011.9,,1021.3,,,9,,9,,,0,0,,,4975,,,.6,,6.1,7.5,9,8.6
104,∫œ∞≠∏™,2025-03-29 22:00,2.4,,,9,3.8,,290,,17,,1.2,-20.2,1013,,1022.5,,,9,,9,,,0,0,,,4907,,,.1,,5.3,6.9,8.9,8.7
104,∫œ∞≠∏™,2025-03-29 23:00,1.8,,,9,3.6,,290,,21,,1.5,-18.2,1014,,1023.5,,,9,,9,,,0,0,,,4973,,,-.2,,4.5,6.3,8.7,8.7
104,∫œ∞≠∏™,2025-03-30 00:00,1.5,,,9,3.8,,290,,22,,1.5,-17.9,1014.6,,1024.1,,,9,,9,,,0,0,,,4976,,,-.6,,4,5.8,8.5,8.7
104,∫œ∞≠∏™,2025-03-30 01:00,1.1,,,,2.9,,290,,24,,1.6,-17.2,1015.1,,1024.6,,,9,,9,,,0,0,,,4750,,,-1,,3.5,5.3,8.3,8.7
104,∫œ∞≠∏™,2025-03-30 02:00,.9,,,,3.6,,290,,25,,1.6,-16.9,1015.5,,1025,,,9,,9,,,0,0,,,4877,,,-1.4,,3.1,4.9,8,8.6
104,∫œ∞≠∏™,2025-03-30 03:00,.6,,,,2.6,,290,,26,,1.7,-16.7,1015.9,,1025.5,,,9,,9,,,0,0,,,4886,,,-1.7,,2.9,4.6,7.8,8.6
104,∫œ∞≠∏™,2025-03-30 04:00,.4,,,,3.1,,290,,25,,1.6,-17.3,1016.6,,1026.2,,,9,,9,,,0,0,,,4783,,,-2.1,,2.6,4.4,7.6,8.4
104,∫œ∞≠∏™,2025-03-30 05:00,.3,,,,2.1,,320,,21,,1.3,-19.5,1017.3,,1026.9,,,9,,9,,,0,0,,,4927,,,-2.8,,2.3,4,7.3,8.3
104,∫œ∞≠∏™,2025-03-30 06:00,0,,,,1.8,,290,,20,,1.2,-20.3,1018,,1027.6,,,9,,9,,,0,0,,,4935,,,-3.3,,2.1,3.9,7.2,8.2
104,∫œ∞≠∏™,2025-03-30 07:00,.3,,,,1.1,,290,,20,,1.2,-20.1,1018.3,,1027.9,,.4,,.1,,,,0,0,,,4994,,,-3.2,,2,3.7,7,8.1
104,∫œ∞≠∏™,2025-03-30 08:00,2.1,,,,2.4,,320,,18,,1.3,-19.8,1018.7,,1028.2,,1,,.83,,,,0,0,,,4706,,,-1,,2.2,3.7,6.8,8
104,∫œ∞≠∏™,2025-03-30 09:00,3.2,,,,1.8,,320,,17,,1.3,-19.5,1018.8,,1028.3,,1,,1.61,,,,0,0,,,4617,,,.5,,2.6,3.8,6.7,8
104,∫œ∞≠∏™,2025-03-30 10:00,4.9,,,,2.5,,290,,17,,1.5,-18.1,1019,,1028.4,,1,,2.33,,,,0,0,,,4496,,,5.8,,3.5,4.3,6.5,7.8
104,∫œ∞≠∏™,2025-03-30 11:00,5.6,,,,4,,290,,17,,1.5,-17.6,1017.9,,1027.3,,1,,2.88,,,,1,1,Sc,12,4709,,,12.3,,4.9,5.1,6.4,7.7
104,∫œ∞≠∏™,2025-03-30 12:00,6.5,,,,4.8,,290,,20,,1.9,-14.9,1017.4,,1026.8,,1,,3.17,,,,5,5,Sc,12,4388,,,14.5,,6.3,6,6.5,7.6
104,∫œ∞≠∏™,2025-03-30 13:00,7.5,,,,3.2,,250,,22,,2.3,-12.8,1016.8,,1026.1,,.9,,2.53,,,,7,7,Sc,12,4650,,,15.7,,7.6,6.9,6.6,7.6
104,∫œ∞≠∏™,2025-03-30 14:00,7.7,,,,3.8,,270,,23,,2.4,-12.1,1015.8,,1025.1,,.8,,2.11,,,,7,7,Sc,12,4540,,,14.5,,8.7,7.6,6.9,7.5
104,∫œ∞≠∏™,2025-03-30 15:00,7.6,,,,4.8,,290,,25,,2.6,-11.2,1015.5,,1024.8,,.9,,2.07,,,,6,6,Sc,12,4786,,,15.7,,9.4,8.2,7.2,7.5
104,∫œ∞≠∏™,2025-03-30 16:00,7.9,,,,2.8,,290,,31,,3.3,-8.2,1015.2,,1024.5,,.8,,1.49,,,,7,7,Sc,12,4640,,,12.9,,9.6,8.5,7.5,7.6
104,∫œ∞≠∏™,2025-03-30 17:00,7.3,,,,2.9,,270,,37,,3.8,-6.4,1015.5,,1024.8,,.9,,1.41,,,,5,5,Sc,12,4681,,,13.3,,10,8.7,7.8,7.6
104,∫œ∞≠∏™,2025-03-30 18:00,6.4,,,,.5,,270,,41,,3.9,-5.9,1015.4,,1024.7,,1,,.67,,,,4,4,Sc,12,4423,,,8.3,,9.5,8.8,8,7.7
104,∫œ∞≠∏™,2025-03-30 19:00,4,,,,1,,200,,55,,4.5,-4.2,1015.2,,1024.6,,.2,,.06,,,,4,1,,21,4147,,,4,,8.4,8.4,8.2,7.8
104,∫œ∞≠∏™,2025-03-30 20:00,3.4,,,,.4,,0,,56,,4.4,-4.5,1015.5,,1024.9,,,9,,9,,,0,0,,,4442,,,2.1,,7.3,7.9,8.2,7.8
104,∫œ∞≠∏™,2025-03-30 21:00,3.2,,,,1,,160,,52,,4,-5.7,1016.2,,1025.7,,,9,,9,,,0,0,,,4637,,,1,,6.4,7.4,8.2,7.9
104,∫œ∞≠∏™,2025-03-30 22:00,3.5,,,,1.4,,250,,50,,3.9,-5.9,1016.6,,1026.1,,,9,,9,,,0,0,,,4103,,,.8,,5.6,6.8,8.2,7.9
104,∫œ∞≠∏™,2025-03-30 23:00,4.5,,,,2.3,,250,,42,,3.5,-7.3,1016.8,,1026.2,,,9,,9,,,0,0,,,4377,,,.7,,5.2,6.5,8.1,8
104,∫œ∞≠∏™,2025-03-31 00:00,4.1,,,,2.2,,250,,42,,3.5,-7.6,1016.9,,1026.3,,,9,,9,,,0,0,,,4399,,,.5,,4.8,6.1,8,8.1
104,∫œ∞≠∏™,2025-03-31 01:00,4,,,,2.5,,250,,42,,3.4,-7.7,1017,,1026.4,,,9,,9,,,0,0,,,4038,,,.3,,4.4,5.7,7.8,8.1
104,∫œ∞≠∏™,2025-03-31 02:00,2.7,,,,.9,,180,,47,,3.5,-7.5,1016.8,,1026.3,,,9,,9,,,0,0,,,4037,,,0,,4,5.4,7.7,8
104,∫œ∞≠∏™,2025-03-31 03:00,1.7,,,,.6,,160,,53,,3.7,-6.8,1016.5,,1026,,,9,,9,,,0,0,,,3718,,,-.2,,3.5,5,7.5,8
104,∫œ∞≠∏™,2025-03-31 04:00,1.1,,,,.9,,180,,57,,3.8,-6.4,1016.3,,1025.8,,,9,,9,,,0,0,,,3495,,,-.5,,3,4.6,7.3,7.9
104,∫œ∞≠∏™,2025-03-31 05:00,.2,,,,.7,,160,,61,,3.8,-6.4,1016.6,,1026.2,,,9,,9,,,0,0,,,3411,,,-1,,2.7,4.3,7.2,7.9
104,∫œ∞≠∏™,2025-03-31 06:00,.7,,,,.9,,200,,58,,3.7,-6.6,1016.6,,1026.2,,,9,,9,,,0,0,,,3520,,,-1.4,,2.4,4.1,7,7.8
104,∫œ∞≠∏™,2025-03-31 07:00,.9,,,,.3,,0,,62,,4.1,-5.5,1016.7,,1026.2,,.4,,.1,,,,0,0,,,3319,,,-1.3,,2.2,3.8,6.8,7.7
104,∫œ∞≠∏™,2025-03-31 08:00,5.1,,,,.6,,200,,45,,4,-5.8,1016.6,,1026,,1,,.79,,,,0,0,,,3727,,,-.2,,2.8,4,6.7,7.7
104,∫œ∞≠∏™,2025-03-31 09:00,6.7,,,,1,,110,,37,,3.6,-6.9,1016.2,,1025.5,,1,,1.58,,,,0,0,,,3658,,,1.6,,3.8,4.4,6.5,7.6
104,∫œ∞≠∏™,2025-03-31 10:00,7.9,,,,2.3,,110,,41,,4.4,-4.5,1016.1,,1025.4,,1,,2.24,,,,0,0,,,3671,,,13.2,,5.5,5.2,6.4,7.5
104,∫œ∞≠∏™,2025-03-31 11:00,8,,,,3,,110,,40,,4.3,-4.8,1015.9,,1025.2,,1,,2.78,,,,0,0,,,3659,,,16.7,,7.3,6.3,6.4,7.4
104,∫œ∞≠∏™,2025-03-31 12:00,8.7,,,,3,,110,,45,,5.1,-2.5,1015.4,,1024.7,,1,,3.09,,,,0,0,,,3555,,,19.3,,9,7.4,6.6,7.4
104,∫œ∞≠∏™,2025-03-31 13:00,9.7,,,,2.8,,110,,39,,4.7,-3.6,1014.8,,1024,,1,,3.17,,,,2,2,Cu,12,3899,,,21.5,,10.8,8.5,6.9,7.3
104,∫œ∞≠∏™,2025-03-31 14:00,10.4,,,,2.7,,110,,40,,5,-2.6,1013.8,,1023,,1,,3.02,,,,3,3,Cu,12,3801,,,22.4,,12.2,9.5,7.2,7.3
104,∫œ∞≠∏™,2025-03-31 15:00,11.1,,,,2.3,,90,,44,,5.8,-.7,1013.2,,1022.4,,1,,2.65,,,,4,4,Cu,12,3913,,,22.3,,13.3,10.4,7.6,7.4
104,∫œ∞≠∏™,2025-03-31 16:00,11.1,,,,1.9,,110,,43,,5.7,-1,1012.6,,1021.7,,1,,2.05,,,,5,3,CuCi,12,3325,,,20.2,,13.8,10.9,8.1,7.4
104,∫œ∞≠∏™,2025-03-31 17:00,11.1,,,,1.4,,110,,44,,5.8,-.7,1012.2,,1021.3,,1,,1.19,,,,6,2,ScCsCi,18,4119,,,15.9,,13.5,11.1,8.5,7.6
104,∫œ∞≠∏™,2025-03-31 18:00,10.3,,,,1.1,,140,,46,,5.8,-.8,1012.3,,1021.5,,.4,,.48,,,,7,0,CsCi,,4132,,,11.3,,12.6,10.9,8.8,7.7
104,∫œ∞≠∏™,2025-03-31 19:00,8.4,,,,.3,,0,,55,,6.1,-.1,1012.6,,1021.8,,0,,.05,,,,7,0,,,3807,,,7.9,,11.3,10.5,9,7.8
104,∫œ∞≠∏™,2025-03-31 20:00,7.8,,,,.9,,160,,55,,5.8,-.6,1013,,1022.3,,,9,,9,,,8,0,,,2791,,,6.2,,10.1,10,9.1,8
104,∫œ∞≠∏™,2025-03-31 21:00,8,,,,.7,,160,,46,,4.9,-2.9,1013.3,,1022.6,,,9,,9,,,5,0,Ci,,3164,,,5,,9.2,9.5,9.2,8.1
104,∫œ∞≠∏™,2025-03-31 22:00,9.3,,,,.8,,230,,39,,4.6,-3.9,1013.7,,1022.9,,,9,,9,,,6,4,,69,2535,,,4.2,,8.4,9,9.2,8.2
104,∫œ∞≠∏™,2025-03-31 23:00,9,,,,1.1,,250,,40,,4.6,-3.9,1014,,1023.2,,,9,,9,,,6,1,,67,2362,,,3.8,,7.8,8.5,9.1,8.3
105,∞≠∏™,2025-03-01 00:00,10.6,,,,2.3,,270,,33,,4.2,-5,1015.4,,1018.7,,,9,,9,,,0,0,,,3507,,,2.8,,5.8,6,5.7,5.8
105,∞≠∏™,2025-03-01 01:00,10.5,,,,2.5,,250,,35,,4.4,-4.3,1015.8,,1019.1,,,9,,9,,,0,0,,,3303,,,2.6,,5.5,5.7,5.5,5.7
105,∞≠∏™,2025-03-01 02:00,9.9,,,,2,,270,,37,,4.5,-4.1,1015.7,,1019,,,9,,9,,,0,0,,,3219,,,2.1,,5.2,5.4,5.3,5.6
105,∞≠∏™,2025-03-01 03:00,9.4,,,,3.1,,250,,38,,4.5,-4.2,1015.5,,1018.8,,,9,,9,,,0,0,,,3031,,,1.9,,4.9,5.2,5.1,5.5
105,∞≠∏™,2025-03-01 04:00,9.1,,,,3,,250,,42,,4.9,-3.1,1015.6,,1018.9,,,9,,9,,,6,0,,,2785,,,1.9,,4.7,5,4.9,5.3
105,∞≠∏™,2025-03-01 05:00,9,,,,3.4,,250,,40,,4.6,-3.9,1015.4,,1018.7,,,9,,9,,,0,0,,,2667,,,1.5,,4.5,4.8,4.7,5.3
105,∞≠∏™,2025-03-01 06:00,8.1,,,,2.7,,250,,42,,4.5,-4,1015.1,,1018.4,,,9,,9,,,5,0,,,2558,,,1.2,,4.3,4.6,4.5,5.1
105,∞≠∏™,2025-03-01 07:00,7.8,,,,2.1,,250,,42,,4.4,-4.3,1015.4,,1018.7,,0,,0,,,,6,0,,,2394,,,.8,,4,4.4,4.4,5
105,∞≠∏™,2025-03-01 08:00,8.1,,,,1.7,,250,,41,,4.4,-4.3,1015.9,,1019.2,,.1,,.17,,,,9,0,,,2453,,,2.4,,4.1,4.4,4.4,5.1
105,∞≠∏™,2025-03-01 09:00,8.9,,,,.8,,200,,42,,4.8,-3.3,1016,,1019.3,,.1,,.56,,,,8,7,,48,2251,,,5.8,,4.6,4.7,4.6,5.2
105,∞≠∏™,2025-03-01 10:00,11.6,,,,.4,,0,,34,,4.6,-3.7,1015.5,,1018.8,,.1,,.91,,,,8,8,,46,2565,,,10,,5.6,5.4,4.9,5.4
105,∞≠∏™,2025-03-01 11:00,13.1,,,,.9,,70,,36,,5.4,-1.6,1015,,1018.3,,.1,,1.2,,,,9,5,,46,2549,,,12.8,,6.8,6.3,5.3,5.5
105,∞≠∏™,2025-03-01 12:00,13.2,,,,1.1,,70,,37,,5.6,-1.1,1013.8,,1017.1,,0,,.96,,,,10,9,,41,2575,,,13.5,,7.5,6.9,5.6,5.5
105,∞≠∏™,2025-03-01 13:00,15.4,,,,1.3,,70,,31,,5.4,-1.6,1013.2,,1016.4,,.7,,1.78,,,,7,6,,39,2607,,,18.9,,8.7,8,6.5,6
105,∞≠∏™,2025-03-01 14:00,16,,,,1.8,,70,,32,,5.8,-.7,1012.5,,1015.7,,1,,2.41,,,,7,0,,,2083,,,23.3,,10.2,9.3,7.2,6.4
105,∞≠∏™,2025-03-01 15:00,15.2,,,,.9,,70,,34,,5.9,-.5,1012.1,,1015.3,,.6,,1.55,,,,8,2,,50,2298,,,20,,10.8,9.9,7.5,6.3
105,∞≠∏™,2025-03-01 16:00,13.5,,,,1.2,,70,,43,,6.6,1.1,1010.5,,1013.8,,0,,.32,,,,10,1,,31,2500,,,14,,10.1,9.4,7.3,6.1
105,∞≠∏™,2025-03-01 17:00,12.5,,,,1.9,,360,,59,,8.5,4.6,1011.1,,1014.4,,0,,.4,,,,9,2,,27,2607,,,12.9,,9.7,9.1,7.5,6.3
105,∞≠∏™,2025-03-01 18:00,11.6,,,,2.6,,340,,67,,9.1,5.6,1012.1,,1015.4,,0,,.11,,,,10,10,,26,2316,,,10.7,,9.2,8.7,7.4,6.4
105,∞≠∏™,2025-03-01 19:00,10.4,,,,.4,,0,,79,,9.9,6.9,1012.8,,1016.1,,0,,.01,,,,5,4,,44,1688,,,7.4,,8.4,8.1,7,6.3
